release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms
2021,0.528,0.627,11.0,-3.719,1.0,0.0373,0.0107,0.0,0.529,0.295,139.988,4.0,180371.0
2021,0.801,0.688,1.0,-4.594,1.0,0.396,0.144,0.0,0.107,0.5,162.928,4.0,157675.0
2021,0.847,0.629,9.0,-5.81,1.0,0.102,0.0318,0.0,0.152,0.109,135.976,4.0,255532.0
2019,0.484,0.783,2.0,-5.334,1.0,0.0308,0.0957,0.000118,0.107,0.594,137.918,4.0,215360.0
2021,0.596,0.65,9.0,-5.167,1.0,0.337,0.138,0.0,0.14,0.188,133.997,4.0,257428.0
2021,0.833,0.498,10.0,-5.196,0.0,0.117,0.0493,0.0,0.119,0.259,139.928,4.0,153406.0
2021,0.767,0.762,1.0,-6.116,1.0,0.272,0.114,0.0,0.125,0.307,94.145,4.0,242234.0
2021,0.597,0.587,7.0,-7.026,0.0,0.137,0.0622,0.0,0.214,0.0753,140.021,4.0,218802.0
2021,0.493,0.653,0.0,-5.666,0.0,0.0466,0.269,0.0,0.511,0.852,142.347,4.0,121573.0
2021,0.369,0.272,9.0,-10.497,1.0,0.0364,0.866,0.0,0.147,0.218,172.929,4.0,152667.0
2021,0.57,0.431,9.0,-8.685,0.0,0.178,0.583,0.0,0.105,0.433,154.918,4.0,215496.0
2021,0.902,0.669,1.0,-5.049,1.0,0.457,0.161,0.0,0.0728,0.628,139.949,4.0,112547.0
2020,0.583,0.867,11.0,-4.17,1.0,0.0637,0.143,0.0,0.0863,0.962,160.096,4.0,164678.0
2021,0.565,0.491,1.0,-6.902,1.0,0.221,0.0049,0.0,0.137,0.337,175.694,4.0,242085.0
2021,0.59,0.633,2.0,-5.452,1.0,0.0328,0.619,0.0,0.157,0.751,179.856,4.0,162120.0
2021,0.843,0.697,7.0,-6.542,1.0,0.349,0.0215,0.0,0.144,0.792,98.081,4.0,184833.0
2020,0.653,0.524,11.0,-9.016,0.0,0.0502,0.112,0.0,0.203,0.553,83.97,4.0,160191.0
2020,0.731,0.675,5.0,-5.134,0.0,0.0434,0.00473,0.0,0.141,0.298,124.939,4.0,139461.0
2021,0.765,0.373,8.0,-9.921,1.0,0.0713,0.341,0.525,0.112,0.554,85.016,4.0,195777.0
2021,0.689,0.83,10.0,-4.047,0.0,0.302,0.121,0.0,0.318,0.703,94.566,4.0,214435.0
2021,0.682,0.721,0.0,-4.633,0.0,0.0284,0.0341,0.0,0.381,0.248,101.067,4.0,205653.0
2021,0.706,0.544,2.0,-7.275,1.0,0.0306,0.0273,0.0,0.087,0.477,115.935,4.0,177583.0
2021,0.671,0.639,2.0,-6.852,0.0,0.134,0.0928,0.0,0.0941,0.385,119.82,5.0,216000.0
2021,0.395,0.443,6.0,-9.72,1.0,0.133,0.765,9.67e-06,0.0839,0.338,168.924,3.0,175933.0
2021,0.895,0.469,1.0,-5.882,1.0,0.0661,0.0012,4.56e-05,0.192,0.076,126.917,4.0,138542.0
2021,0.849,0.701,6.0,-4.407,0.0,0.06,0.407,0.0,0.112,0.505,98.005,4.0,261667.0
2021,0.498,0.851,8.0,-5.496,1.0,0.326,0.132,4.21e-06,0.529,0.518,78.025,4.0,206778.0
2021,0.84,0.766,4.0,-4.12,1.0,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,4.0,155884.0
2021,0.701,0.716,7.0,-3.671,0.0,0.0361,0.174,0.0,0.324,0.732,91.007,4.0,140533.0
2021,0.599,0.128,10.0,-17.261,1.0,0.109,0.974,0.121,0.115,0.367,159.679,4.0,244221.0
2021,0.895,0.389,7.0,-11.036,0.0,0.11,0.222,0.0346,0.105,0.549,110.023,4.0,196731.0
2022,0.756,0.595,11.0,-7.761,1.0,0.0587,0.091,0.547,0.148,0.174,124.938,4.0,210233.0
2021,0.849,0.48,9.0,-5.835,1.0,0.226,0.612,0.269,0.295,0.677,142.021,4.0,158463.0
2021,0.701,0.547,2.0,-8.238,1.0,0.0483,0.00843,0.0,0.0987,0.4,140.015,4.0,206108.0
2021,0.526,0.334,10.0,-8.491,0.0,0.251,0.702,0.00782,0.0586,0.522,74.966,4.0,212496.0
2021,0.403,0.159,1.0,-16.728,0.0,0.104,0.961,0.0121,0.34,0.0381,72.38,4.0,234761.0
2020,0.444,0.309,8.0,-10.956,1.0,0.062,0.795,0.132,0.352,0.0875,104.745,4.0,208155.0
2021,0.855,0.463,3.0,-7.454,1.0,0.0367,0.217,1.77e-05,0.347,0.866,102.931,4.0,122773.0
2021,0.866,0.64,6.0,-6.195,0.0,0.413,0.000697,0.000114,0.702,0.636,142.04,4.0,189307.0
2021,0.783,0.435,7.0,-7.78,1.0,0.0588,0.282,0.0,0.0833,0.512,106.974,4.0,210220.0
2021,0.578,0.449,1.0,-6.349,1.0,0.286,0.0618,2.17e-06,0.119,0.1,136.006,4.0,192956.0
2019,0.643,0.756,6.0,-5.8,0.0,0.0305,0.0215,0.000268,0.101,0.934,90.001,4.0,197453.0
2020,0.521,0.746,6.0,-6.173,1.0,0.0351,0.00985,0.0,0.0741,0.473,149.977,4.0,205960.0
2021,0.933,0.656,2.0,-5.85,1.0,0.322,0.129,0.0,0.161,0.934,119.987,4.0,159083.0
2021,0.799,0.569,0.0,-7.821,1.0,0.318,0.154,0.0,0.151,0.417,125.074,4.0,206600.0
2021,0.838,0.573,0.0,-5.667,1.0,0.275,0.0496,0.0,0.121,0.687,160.963,4.0,93799.0
2021,0.953,0.621,8.0,-7.638,0.0,0.221,0.017,0.0,0.0398,0.883,123.016,4.0,152333.0
2021,0.551,0.941,4.0,-3.793,1.0,0.0683,0.00179,0.0,0.066,0.744,90.039,4.0,228267.0
2021,0.724,0.5,5.0,-7.112,0.0,0.259,0.41,0.0,0.115,0.317,97.694,4.0,171429.0
2021,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4.0,242013.0
2021,0.662,0.686,7.0,-8.302,1.0,0.332,0.251,5.59e-06,0.349,0.678,143.971,4.0,215000.0
2020,0.487,0.534,0.0,-5.664,0.0,0.0555,0.36,0.0,0.1,0.173,131.798,4.0,201882.0
2021,0.716,0.67,0.0,-6.995,0.0,0.101,0.526,0.0,0.13,0.411,145.043,4.0,203586.0
2022,0.795,0.582,0.0,-7.365,0.0,0.054,0.275,0.0,0.239,0.778,134.055,4.0,214925.0
2021,0.628,0.581,2.0,-8.377,1.0,0.188,0.46,0.0,0.152,0.259,145.396,4.0,120828.0
2021,0.441,0.623,1.0,-7.331,0.0,0.0414,0.135,0.0,0.14,0.285,78.082,4.0,249231.0
2021,0.675,0.608,3.0,-6.934,0.0,0.103,0.336,0.0,0.11,0.728,99.865,4.0,184800.0
2022,0.617,0.626,1.0,-4.883,1.0,0.0268,0.798,4.69e-06,0.12,0.345,112.072,4.0,269724.0
2021,0.578,0.684,0.0,-5.908,1.0,0.191,0.107,0.0,0.49,0.595,106.743,3.0,228252.0
2021,0.695,0.575,10.0,-6.334,0.0,0.116,0.198,0.0,0.0614,0.699,163.929,4.0,173160.0
2021,0.907,0.393,4.0,-7.636,0.0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,4.0,205458.0
2020,0.562,0.649,9.0,-5.4,1.0,0.0494,0.231,0.0,0.341,0.376,145.913,4.0,215933.0
2022,0.784,0.473,8.0,-6.139,1.0,0.0523,0.33,0.0,0.278,0.635,128.014,4.0,204434.0
2021,0.542,0.732,9.0,-5.956,1.0,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,4.0,175644.0
2021,0.659,0.688,6.0,-4.649,1.0,0.0673,0.207,0.0,0.113,0.632,153.979,4.0,273474.0
2021,0.87,0.561,7.0,-10.388,1.0,0.186,0.0124,0.0,0.103,0.691,100.458,4.0,156368.0
2021,0.592,0.494,4.0,-10.618,0.0,0.0747,0.237,0.0,0.13,0.231,132.037,4.0,209771.0
2022,0.443,0.72,7.0,-3.743,0.0,0.0733,0.0669,0.0,0.0909,0.374,89.378,4.0,301304.0
2021,0.578,0.639,4.0,-5.749,1.0,0.0374,0.0586,0.0,0.0944,0.296,108.045,4.0,277413.0
2020,0.702,0.825,6.0,-3.787,0.0,0.0601,0.00883,0.0,0.0674,0.915,102.977,4.0,203064.0
2021,0.641,0.598,7.0,-5.7,0.0,0.324,0.381,0.0,0.0921,0.285,131.459,5.0,199706.0
2021,0.53,0.712,0.0,-8.135,1.0,0.0461,0.44,0.0233,0.0931,0.577,167.964,4.0,254467.0
2021,0.74,0.611,7.0,-7.312,1.0,0.155,0.227,0.0,0.0991,0.534,129.947,4.0,221816.0
2020,0.849,0.707,0.0,-6.002,1.0,0.113,0.0266,8.58e-06,0.618,0.602,104.027,4.0,248040.0
2019,0.581,0.441,1.0,-6.829,1.0,0.0268,0.77,2.75e-05,0.111,0.337,82.125,4.0,238400.0
2021,0.927,0.538,1.0,-3.917,1.0,0.116,0.0312,0.0,0.0945,0.221,125.983,4.0,278191.0
2021,0.777,0.58,0.0,-6.928,0.0,0.0525,0.0125,0.0,0.161,0.0636,129.918,4.0,178154.0
2021,0.638,0.259,7.0,-10.706,1.0,0.0898,0.753,0.0,0.219,0.269,88.485,4.0,202827.0
2021,0.827,0.571,11.0,-7.949,1.0,0.366,0.0195,0.0,0.166,0.62,142.034,4.0,146419.0
2021,0.672,0.717,5.0,-7.476,1.0,0.226,0.103,0.0,0.398,0.473,157.905,4.0,180380.0
2021,0.62,0.586,1.0,-6.612,1.0,0.212,0.155,0.0,0.535,0.487,137.131,4.0,130980.0
2021,0.386,0.762,9.0,-6.341,1.0,0.564,0.122,0.0,0.527,0.433,170.691,4.0,138312.0
2020,0.582,0.868,11.0,-3.927,1.0,0.0522,0.146,0.0,0.103,0.555,90.105,4.0,179153.0
2021,0.371,0.75,7.0,-5.382,0.0,0.402,0.601,0.0,0.482,0.729,173.456,4.0,155293.0
2021,0.703,0.845,10.0,-4.851,0.0,0.337,0.169,0.0,0.122,0.745,97.672,4.0,146482.0
2021,0.683,0.615,5.0,-5.737,1.0,0.0966,0.222,8.25e-06,0.154,0.45,77.014,4.0,188893.0
2021,0.467,0.635,7.0,-6.115,1.0,0.154,0.314,4.16e-06,0.844,0.51,127.596,3.0,88625.0
2021,0.468,0.652,0.0,-4.912,1.0,0.0722,0.333,0.000318,0.55,0.39,140.223,4.0,588139.0
2021,0.685,0.855,1.0,-6.724,0.0,0.438,0.329,8.9e-05,0.301,0.46,157.181,4.0,223719.0
2021,0.665,0.469,10.0,-7.778,0.0,0.13,0.565,0.000317,0.219,0.142,115.852,4.0,229565.0
2021,0.454,0.866,2.0,-5.348,1.0,0.391,0.121,0.0067,0.167,0.518,92.463,4.0,175123.0
2021,0.555,0.712,1.0,-7.446,1.0,0.323,0.0451,5.14e-06,0.182,0.555,78.958,4.0,515865.0
2021,0.766,0.814,2.0,-3.367,1.0,0.0733,0.044,1.08e-05,0.195,0.481,108.07,4.0,203588.0
2020,0.709,0.548,10.0,-8.493,1.0,0.353,0.65,1.59e-06,0.133,0.543,83.995,4.0,160000.0
2021,0.912,0.608,1.0,-7.686,1.0,0.397,0.0458,0.0,0.248,0.327,136.994,4.0,136900.0
2021,0.868,0.795,11.0,-6.044,1.0,0.269,0.0012,0.0193,0.0461,0.819,166.0,4.0,156945.0
2021,0.816,0.46,8.0,-8.177,1.0,0.382,0.0667,0.0,0.128,0.392,159.985,4.0,212027.0
2019,0.573,0.747,0.0,-6.46,1.0,0.0319,0.519,1.13e-06,0.0867,0.645,79.952,4.0,160707.0
2021,0.479,0.645,5.0,-7.336,0.0,0.302,0.135,0.0,0.0825,0.381,155.057,4.0,168729.0
2021,0.847,0.405,11.0,-10.901,1.0,0.584,0.232,5.37e-06,0.0944,0.588,156.999,4.0,140920.0
2021,0.901,0.656,4.0,-7.452,0.0,0.277,0.0807,0.0,0.181,0.599,119.956,4.0,224933.0
2018,0.818,0.331,1.0,-10.617,1.0,0.111,0.0152,0.0,0.119,0.326,85.064,4.0,192052.0
2021,0.758,0.413,2.0,-6.239,0.0,0.0464,0.321,0.0,0.117,0.599,85.46,3.0,229413.0
2021,0.917,0.623,1.0,-8.231,1.0,0.135,0.0985,0.0,0.0833,0.687,126.063,4.0,206272.0
2021,0.722,0.588,6.0,-5.932,1.0,0.0544,0.0319,0.0,0.183,0.59,134.01,4.0,165507.0
2021,0.861,0.656,4.0,-7.867,0.0,0.425,0.104,0.0,0.0986,0.331,88.967,4.0,218210.0
2021,0.856,0.727,2.0,-5.616,1.0,0.277,0.013,0.0,0.117,0.286,146.044,4.0,173419.0
2021,0.788,0.628,11.0,-5.746,0.0,0.12,0.00715,0.0,0.132,0.479,104.083,4.0,166911.0
2021,0.506,0.563,1.0,-7.664,0.0,0.411,0.0326,0.0,0.0856,0.153,168.146,4.0,190509.0
2021,0.522,0.466,3.0,-8.05,0.0,0.458,0.331,0.0,0.11,0.459,78.43,4.0,137692.0
2021,0.87,0.629,11.0,-7.598,0.0,0.279,0.173,0.0,0.101,0.512,134.944,4.0,241790.0
2021,0.685,0.515,4.0,-8.666,0.0,0.291,0.548,0.0,0.119,0.299,162.071,4.0,131968.0
2021,0.73,0.483,4.0,-8.565,1.0,0.0879,0.237,7.99e-05,0.31,0.883,87.996,4.0,192621.0
2021,0.831,0.719,10.0,-6.836,1.0,0.235,0.514,0.0,0.0675,0.859,155.038,4.0,248652.0
2021,0.772,0.535,1.0,-7.41,1.0,0.231,0.038,1.24e-06,0.161,0.207,76.065,4.0,189512.0
2021,0.734,0.712,6.0,-6.217,0.0,0.201,0.391,0.0,0.103,0.674,140.369,4.0,165405.0
2021,0.754,0.66,0.0,-6.811,1.0,0.267,0.179,0.0,0.194,0.316,83.0,4.0,209299.0
2021,0.802,0.588,8.0,-6.768,1.0,0.137,0.498,0.0,0.111,0.522,87.501,4.0,168765.0
2021,0.861,0.487,6.0,-8.533,1.0,0.131,0.0632,0.0,0.144,0.707,92.998,4.0,171232.0
2021,0.664,0.375,1.0,-9.768,1.0,0.387,0.0135,0.0,0.117,0.145,171.784,4.0,161627.0
2021,0.616,0.617,1.0,-8.431,1.0,0.52,0.128,0.0,0.177,0.476,175.929,4.0,177273.0
2021,0.738,0.658,5.0,-7.44,0.0,0.269,0.0344,0.0,0.419,0.39,128.208,4.0,126625.0
2021,0.744,0.697,11.0,-4.067,1.0,0.136,0.0415,0.0,0.112,0.238,150.046,4.0,192921.0
2021,0.473,0.203,2.0,-12.627,1.0,0.102,0.941,0.0,0.126,0.419,168.884,4.0,163587.0
2021,0.772,0.48,6.0,-11.392,0.0,0.46,0.242,0.0,0.0975,0.339,91.047,4.0,265404.0
2021,0.77,0.561,10.0,-4.97,0.0,0.083,0.14,0.0,0.123,0.81,145.928,4.0,173208.0
2020,0.759,0.538,8.0,-8.256,0.0,0.384,0.151,0.0,0.126,0.831,146.933,4.0,184490.0
2021,0.742,0.701,1.0,-5.92,1.0,0.21,0.0821,0.0,0.116,0.178,137.951,4.0,195064.0
2021,0.89,0.674,11.0,-5.45,0.0,0.318,0.107,0.0,0.111,0.248,134.028,4.0,216548.0
2021,0.789,0.609,1.0,-5.969,1.0,0.174,0.0439,0.0,0.178,0.0816,136.001,4.0,172401.0
2021,0.763,0.798,2.0,-4.692,1.0,0.397,0.0555,0.0,0.116,0.482,77.987,4.0,187680.0
2021,0.469,0.613,11.0,-6.556,1.0,0.335,0.0747,0.0,0.205,0.135,72.434,1.0,235015.0
2021,0.741,0.892,10.0,-4.225,0.0,0.304,0.172,0.0,0.126,0.56,159.088,4.0,181981.0
2021,0.53,0.826,4.0,-6.369,1.0,0.43,0.0209,0.0,0.0915,0.277,95.99,4.0,229375.0
2021,0.884,0.577,1.0,-4.716,1.0,0.319,0.0843,0.0,0.0602,0.854,137.032,4.0,218611.0
2021,0.632,0.284,9.0,-14.025,0.0,0.0801,0.932,0.000476,0.233,0.208,129.642,4.0,245897.0
2021,0.677,0.634,7.0,-6.231,1.0,0.335,0.228,0.0,0.131,0.496,90.268,4.0,206254.0
2021,0.644,0.563,0.0,-9.814,0.0,0.159,0.0518,0.0,0.179,0.339,160.106,4.0,218417.0
2021,0.443,0.298,0.0,-12.181,1.0,0.0644,0.388,1e-05,0.103,0.172,77.253,4.0,209560.0
2021,0.795,0.599,6.0,-7.819,1.0,0.123,0.0414,0.0,0.193,0.351,97.033,4.0,195454.0
2021,0.573,0.867,5.0,-2.876,0.0,0.168,0.0853,0.0,0.38,0.231,74.861,4.0,339506.0
2020,0.519,0.552,2.0,-5.023,1.0,0.0259,0.18,0.0,0.149,0.331,89.957,4.0,215141.0
2021,0.689,0.592,5.0,-6.758,1.0,0.0235,0.101,0.00867,0.11,0.919,98.997,4.0,175027.0
2020,0.856,0.564,6.0,-6.295,0.0,0.392,0.00327,0.0,0.134,0.483,77.972,4.0,135960.0
2021,0.924,0.73,11.0,-6.125,0.0,0.274,0.0525,0.0,0.113,0.848,99.01,4.0,236666.0
2021,0.725,0.713,4.0,-6.173,0.0,0.187,0.127,0.0,0.617,0.207,65.988,4.0,148421.0
2016,0.841,0.728,7.0,-3.37,1.0,0.0484,0.0847,0.0,0.149,0.43,130.049,4.0,243837.0
2021,0.887,0.485,11.0,-9.358,0.0,0.2,0.0392,0.0,0.141,0.328,125.987,4.0,215693.0
2020,0.905,0.647,10.0,-5.065,0.0,0.107,0.0187,0.0,0.282,0.367,130.97,4.0,190534.0
2020,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0,164000.0
2021,0.713,0.793,2.0,-5.277,1.0,0.397,0.271,0.0,0.727,0.203,71.724,4.0,196946.0
2020,0.752,0.658,0.0,-6.297,1.0,0.342,0.0421,0.0,0.0927,0.387,151.951,4.0,213520.0
2022,0.658,0.634,1.0,-5.797,0.0,0.0413,0.0106,0.0,0.132,0.29,139.98,4.0,170813.0
2021,0.505,0.657,11.0,-5.24,0.0,0.0318,0.373,0.00107,0.126,0.252,196.0,3.0,178520.0
2021,0.727,0.546,0.0,-4.572,1.0,0.0437,0.656,0.0,0.122,0.69,106.891,4.0,197333.0
2021,0.77,0.574,1.0,-5.525,1.0,0.106,0.0617,0.0,0.104,0.104,98.962,3.0,133022.0
2021,0.699,0.759,1.0,-5.302,1.0,0.311,0.0814,0.0,0.312,0.404,83.092,4.0,177337.0
2019,0.749,0.463,11.0,-8.433,1.0,0.0842,0.21,0.0382,0.338,0.189,90.035,4.0,226987.0
2021,0.711,0.647,2.0,-5.667,0.0,0.0822,0.334,0.0,0.312,0.227,125.092,4.0,163302.0
2021,0.583,0.625,1.0,-8.011,1.0,0.277,0.506,0.0,0.196,0.516,89.812,4.0,266291.0
2021,0.586,0.474,2.0,-9.21,0.0,0.18,0.334,0.0,0.118,0.146,91.105,4.0,205702.0
2021,0.769,0.74,11.0,-6.579,0.0,0.378,0.197,0.0,0.171,0.692,94.104,4.0,112579.0
2021,0.618,0.632,11.0,-6.973,1.0,0.346,0.0526,0.0,0.353,0.319,81.446,4.0,306257.0
2021,0.563,0.703,2.0,-5.756,1.0,0.0702,0.126,0.0,0.213,0.294,94.983,4.0,238972.0
2021,0.618,0.632,11.0,-6.973,1.0,0.346,0.0526,0.0,0.353,0.319,81.446,4.0,306257.0
2021,0.924,0.523,0.0,-6.362,1.0,0.132,0.011,0.0,0.17,0.144,131.892,4.0,181690.0
2021,0.792,0.707,7.0,-5.218,0.0,0.0623,0.116,0.0,0.12,0.408,134.997,4.0,224042.0
2021,0.638,0.66,3.0,-7.115,0.0,0.299,0.246,0.0,0.134,0.738,157.996,4.0,174684.0
2021,0.761,0.722,7.0,-4.343,1.0,0.391,0.12,0.0,0.0649,0.798,92.45,4.0,246753.0
2021,0.599,0.61,5.0,-8.633,0.0,0.24,0.213,0.000414,0.151,0.434,159.933,4.0,252021.0
2020,0.856,0.618,7.0,-4.892,1.0,0.286,0.0303,0.0,0.0866,0.391,81.993,4.0,203201.0
2021,0.925,0.463,6.0,-9.309,0.0,0.454,0.0681,0.0,0.101,0.961,133.061,4.0,122729.0
2021,0.81,0.658,11.0,-6.92,1.0,0.329,0.022,0.0,0.309,0.433,82.532,4.0,168727.0
2021,0.507,0.828,10.0,-6.023,1.0,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,4.0,211295.0
2021,0.403,0.516,7.0,-7.983,1.0,0.0343,0.449,1.26e-05,0.0937,0.428,170.015,4.0,194293.0
2021,0.635,0.634,1.0,-8.91,0.0,0.356,0.195,0.000107,0.198,0.224,107.008,4.0,217883.0
2020,0.83,0.585,0.0,-6.476,1.0,0.094,0.237,0.0,0.248,0.485,109.978,4.0,173711.0
2020,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015,4.0,172325.0
2020,0.667,0.373,4.0,-9.389,1.0,0.05,0.785,0.0,0.0906,0.0823,124.148,4.0,169266.0
2020,0.731,0.573,4.0,-10.059,0.0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,4.0,205090.0
2020,0.889,0.34,11.0,-7.773,0.0,0.0697,0.218,0.13,0.055,0.716,94.009,4.0,174321.0
2020,0.564,0.127,5.0,-19.18,1.0,0.0587,0.828,0.0,0.105,0.504,86.87,4.0,164100.0
2020,0.436,0.655,1.0,-8.37,0.0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,4.0,279204.0
2021,0.544,0.829,9.0,-2.84,1.0,0.0404,0.107,0.0,0.317,0.815,90.048,4.0,193880.0
2021,0.597,0.571,1.0,-6.205,0.0,0.293,0.492,0.0,0.093,0.165,106.196,3.0,218448.0
2020,0.62,0.776,8.0,-4.109,1.0,0.0365,0.358,4.31e-05,0.11,0.551,93.963,4.0,221633.0
2021,0.639,0.564,1.0,-7.326,1.0,0.389,0.0329,0.0,0.228,0.375,175.053,3.0,166326.0
2021,0.656,0.672,10.0,-7.385,0.0,0.0468,0.0636,1.45e-05,0.186,0.137,130.006,4.0,217609.0
2022,0.742,0.792,7.0,-4.291,1.0,0.322,0.00096,0.0,0.365,0.809,147.958,4.0,170198.0
2021,0.888,0.407,8.0,-10.158,0.0,0.487,0.157,0.0,0.0914,0.751,77.031,4.0,176160.0
2021,0.879,0.574,10.0,-5.602,0.0,0.391,0.519,8.76e-06,0.144,0.346,144.911,4.0,243463.0
2021,0.877,0.444,8.0,-7.547,1.0,0.172,0.24,0.0,0.169,0.658,129.06,4.0,165527.0
2021,0.726,0.411,1.0,-12.929,1.0,0.0671,0.438,0.0,0.087,0.734,137.905,3.0,190459.0
2021,0.808,0.639,1.0,-7.266,0.0,0.279,0.0802,0.0,0.15,0.395,118.0,4.0,144349.0
2021,0.83,0.63,1.0,-6.279,1.0,0.26,0.00346,0.0,0.192,0.556,174.993,4.0,123584.0
2020,0.662,0.413,0.0,-7.357,1.0,0.0299,0.213,0.0,0.134,0.467,93.005,4.0,161385.0
2020,0.755,0.578,0.0,-8.932,0.0,0.145,0.316,0.0,0.25,0.581,94.148,4.0,176960.0
2020,0.83,0.585,0.0,-6.476,1.0,0.094,0.237,0.0,0.248,0.485,109.978,4.0,173711.0
2021,0.397,0.545,3.0,-8.052,0.0,0.0985,0.133,0.0,0.116,0.301,142.214,4.0,258982.0
2020,0.574,0.798,6.0,-5.356,1.0,0.0485,0.0152,0.0,0.111,0.58,105.034,4.0,198209.0
2021,0.669,0.687,6.0,-5.782,0.0,0.12,0.009,0.0,0.508,0.335,91.969,4.0,306194.0
2021,0.725,0.638,1.0,-4.906,1.0,0.204,0.00838,0.0,0.104,0.316,119.795,5.0,159538.0
2021,0.893,0.759,2.0,-4.245,1.0,0.309,0.00404,0.0,0.0865,0.498,80.45,4.0,224457.0
2021,0.847,0.912,11.0,-3.129,1.0,0.257,0.0781,0.0,0.142,0.88,81.486,4.0,156895.0
2021,0.584,0.611,0.0,-8.692,1.0,0.52,0.0694,0.0,0.453,0.798,144.347,4.0,240918.0
2021,0.352,0.758,9.0,-2.491,0.0,0.0434,0.536,0.0,0.161,0.653,84.281,4.0,338637.0
2020,0.823,0.586,6.0,-6.606,0.0,0.2,0.114,0.0,0.193,0.347,125.971,4.0,190476.0
2020,0.392,0.574,7.0,-9.195,1.0,0.17,0.833,0.00179,0.145,0.529,81.112,4.0,214707.0
2020,0.646,0.696,1.0,-6.505,1.0,0.065,0.113,0.0,0.115,0.18,81.336,4.0,223415.0
2022,0.774,0.627,1.0,-6.874,1.0,0.246,0.0236,0.0,0.181,0.437,155.116,4.0,179398.0
2021,0.855,0.576,1.0,-8.501,1.0,0.38,0.0625,0.0,0.213,0.324,140.022,4.0,144033.0
2021,0.686,0.538,2.0,-8.026,1.0,0.0345,0.181,3.13e-06,0.113,0.584,115.884,4.0,190779.0
2020,0.614,0.934,9.0,-3.709,0.0,0.07,0.0697,0.0,0.121,0.436,116.001,4.0,174760.0
2020,0.442,0.8,2.0,-5.12,1.0,0.0368,0.0124,0.0,0.0785,0.498,152.004,4.0,211707.0
2021,0.781,0.726,0.0,-4.213,1.0,0.0836,0.0299,0.0,0.093,0.436,139.988,4.0,181714.0
2021,0.611,0.846,7.0,-3.548,1.0,0.0374,0.178,0.0,0.12,0.544,129.961,4.0,153253.0
2021,0.818,0.583,1.0,-7.525,1.0,0.285,0.0551,0.0,0.213,0.17,129.811,4.0,192256.0
2020,0.68,0.826,0.0,-5.487,1.0,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,4.0,215627.0
2020,0.638,0.538,10.0,-8.445,1.0,0.0315,0.452,0.000415,0.0695,0.318,89.124,4.0,240413.0
2021,0.851,0.703,4.0,-7.351,0.0,0.303,0.00949,2.57e-05,0.0895,0.596,74.017,4.0,242600.0
2020,0.957,0.437,11.0,-7.882,1.0,0.359,0.00402,0.0,0.219,0.616,130.058,4.0,137984.0
2021,0.848,0.451,5.0,-7.539,0.0,0.228,0.0208,0.0,0.194,0.223,135.941,4.0,211733.0
2021,0.771,0.817,2.0,-6.791,1.0,0.214,0.306,0.0,0.155,0.554,123.952,4.0,174413.0
2021,0.484,0.596,1.0,-8.523,1.0,0.424,0.0299,0.0,0.119,0.21,81.86,4.0,201547.0
2020,0.633,0.858,11.0,-3.509,0.0,0.0356,0.278,0.0,0.315,0.541,119.998,4.0,220160.0
2021,0.661,0.819,11.0,-6.269,0.0,0.0519,0.167,0.0,0.0647,0.724,135.937,4.0,277592.0
2021,0.88,0.575,6.0,-6.091,1.0,0.163,0.415,0.0,0.109,0.671,120.031,4.0,232048.0
2020,0.762,0.433,5.0,-8.937,1.0,0.187,0.143,0.0,0.118,0.394,122.074,4.0,203145.0
2020,0.369,0.845,0.0,-3.449,0.0,0.0611,0.0493,0.0,0.416,0.782,78.532,4.0,174068.0
2021,0.814,0.531,1.0,-7.56,1.0,0.0884,0.000544,7.26e-06,0.103,0.18,130.02,4.0,290280.0
1998,0.88,0.577,10.0,-8.093,0.0,0.302,0.0564,1.02e-06,0.201,0.74,90.991,4.0,214440.0
2011,0.736,0.834,1.0,-3.052,0.0,0.0969,0.077,0.0,0.407,0.234,100.979,4.0,297040.0
2007,0.761,0.899,10.0,-3.09,0.0,0.183,0.0135,0.0,0.0719,0.673,95.027,4.0,217587.0
2021,0.627,0.792,2.0,-4.311,1.0,0.031,0.13,3.97e-06,0.0845,0.415,119.054,4.0,235767.0
2021,0.598,0.821,10.0,-4.433,1.0,0.0447,0.0231,0.0,0.143,0.673,128.03,4.0,225328.0
2021,0.569,0.741,5.0,-4.963,1.0,0.0282,0.0122,0.0,0.333,0.43,100.118,4.0,241592.0
2021,0.599,0.494,2.0,-7.61,1.0,0.0372,0.816,0.0,0.101,0.44,142.893,4.0,220839.0
2021,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,4.0,231124.0
