release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,popularity,peak-rank
7/23/1969,day,0.65,0.871,1,-10.58,0,0.0574,0.00385,5.58E-05,0.113,0.53,144.051,4,238067,20,13
,,,,,,,,,,,,,,,,20
5/7/1969,day,0.38,0.27,6,-15.877,1,0.0314,0.754,0,0.208,0.149,91.495,4,225160,5,35
1969,year,0.628,0.604,6,-8.329,0,0.0325,0.521,0,0.41,0.599,128.302,4,143853,15,34
1/1/1969,day,0.528,0.403,8,-10.475,1,0.0338,0.444,0.000201,0.0743,0.509,149.868,3,230373,7,59
6/17/1969,day,0.404,0.266,10,-16.688,1,0.0334,0.716,0.133,0.107,0.491,88.916,4,167413,70,94
5/8/1970,day,0.761,0.592,2,-9.836,1,0.0586,0.492,0.00626,0.61,0.332,123.095,4,189387,66,3
1/1/1998,day,0.283,0.625,2,-8.528,1,0.0472,0.139,0.000749,0.305,0.764,80.689,4,206533,37,1
1/1/1969,day,0.771,0.917,8,-4.724,1,0.0406,0.0586,0.681,0.0568,0.83,120.047,4,181627,27,22
1/1/1992,day,0.311,0.268,9,-15.387,0,0.0455,0.304,1.07E-05,0.69,0.306,87.636,3,244133,35,30
1995,year,0.638,0.652,1,-7.719,0,0.0288,0.628,0.000606,0.283,0.962,115.918,4,172400,49,35
1969,year,0.533,0.526,0,-15.473,1,0.0341,0.00124,0.878,0.0799,0.753,144.292,4,221773,17,22
1969,year,0.653,0.304,5,-15.421,1,0.0318,0.176,0,0.251,0.927,83.784,4,169733,47,37
1969,year,0.606,0.389,10,-13.696,1,0.0284,0.281,0,0.153,0.91,91.851,4,175067,19,39
1969,year,0.779,0.411,5,-17.37,1,0.0322,0.626,0.853,0.0848,0.941,113.08,4,429000,43,65
1/1/1972,day,0.728,0.35,2,-14.001,1,0.0333,0.815,5.94E-06,0.0943,0.566,110.772,4,191760,23,44
1970,year,0.368,0.577,0,-7.263,1,0.0269,0.608,4.81E-06,0.0735,0.649,102.735,4,221387,22,66
2003,year,0.26,0.659,2,-8.98,1,0.0625,0.114,2.95E-05,0.499,0.537,184.38,4,149107,28,52
3/31/1969,day,0.572,0.691,0,-7.619,1,0.123,0.567,0,0.505,0.751,86.124,4,169840,14,63
4/26/2022,day,0.656,0.439,11,-10.735,0,0.0317,0.278,1.20E-06,0.146,0.357,112.095,4,334000,25,78
1/1/1993,day,0.68,0.567,2,-9.576,1,0.0329,0.337,4.29E-06,0.08,0.685,127.825,4,156667,4,79
1969,year,0.65,0.361,5,-13.277,1,0.0306,0.63,0.0799,0.0536,0.948,99.236,3,138560,30,82
2005,year,0.596,0.644,2,-6.349,1,0.0283,0.547,0,0.438,0.911,129.407,4,144920,3,83
12/31/1968,day,0.709,0.5,10,-8.59,1,0.0488,0.812,1.88E-06,0.0915,0.973,73.359,4,157693,36,97
3/26/1969,day,0.595,0.857,1,-6.89,0,0.163,0.498,0,0.355,0.74,127.629,4,174080,52,9
1/1/2013,day,0.825,0.657,1,-10.543,1,0.0512,0.00326,0.317,0.0802,0.846,125.342,4,199947,50,3
1/1/1969,day,0.611,0.389,2,-14.392,1,0.0371,0.585,0.0591,0.0953,0.524,125.662,3,512800,11,35
1969,year,0.472,0.369,4,-11.024,1,0.0362,0.0325,0.00487,0.101,0.632,132.119,4,164800,25,38
1969,year,0.358,0.365,7,-11.92,1,0.0276,0.458,0,0.549,0.346,84.422,4,226267,4,51
1/1/1969,day,0.792,0.495,0,-11.603,1,0.0527,0.239,0.00175,0.074,0.719,118.066,4,517400,54,47
1969,year,0.688,0.541,7,-11.177,1,0.0381,0.673,0.072,0.111,0.844,101.259,4,164587,11,61
1/1/1969,day,0.617,0.668,11,-9.821,1,0.0409,0.122,0,0.279,0.901,95.083,4,142613,14,72
4/25/1969,day,0.281,0.418,7,-11.111,1,0.0307,0.625,0.0105,0.462,0.18,106.518,4,283693,37,80
1969,year,0.352,0.821,0,-7.848,1,0.116,0.114,0,0.213,0.473,160.731,4,137467,8,91
1/17/1969,day,0.376,0.484,5,-13.93,0,0.0485,0.273,0.0699,0.276,0.534,78.459,4,290000,22,92
,,,,,,,,,,,,,,,,96
11/2/2010,day,0.608,0.764,7,-6.262,1,0.0332,0.143,0,0.067,0.769,142.121,4,188987,52,22
1/1/1969,day,0.579,0.347,10,-11.248,0,0.0354,0.932,0.000842,0.283,0.553,119.18,4,154960,44,12
2/8/2005,day,0.463,0.902,0,-7.908,1,0.044,0.338,0.000224,0.248,0.661,116.685,4,303960,18,19
1/1/1969,day,0.526,0.737,2,-9.816,0,0.102,0.646,0,0.207,0.681,118.002,4,284893,18,27
1/1/1968,day,0.129,0.271,10,-13.763,1,0.0318,0.65,0.012,0.103,0.206,79.055,1,176800,23,20
1/1/2001,day,0.291,0.639,10,-9.658,0,0.0382,0.566,0.000483,0.633,0.321,103.653,4,246333,6,63
1964,year,0.478,0.493,0,-13.809,1,0.0316,0.597,0.00139,0.261,0.607,103.154,4,201173,18,75
6/1/1999,day,0.637,0.46,5,-9.063,1,0.0344,0.512,0.00278,0.143,0.446,125.836,4,200000,47,62
2/22/1957,day,0.761,0.262,5,-18.462,0,0.0882,0.653,0.0054,0.115,0.878,135.58,4,189307,2,93
1/1/1969,day,0.367,0.64,2,-9.442,1,0.0469,0.124,0.027,0.139,0.731,88.535,4,264040,10,95
1998,year,0.67,0.665,0,-5.686,1,0.0671,0.144,0,0.193,0.681,125.494,4,180227,13,96
6/2/2009,day,0.29,0.261,4,-14.348,0,0.0346,0.143,7.69E-05,0.166,0.231,86.489,4,208293,37,99
3/1/1969,day,0.561,0.382,7,-11.276,1,0.0267,0.491,1.08E-06,0.156,0.758,96.447,4,225920,60,2
5/26/1969,day,0.57,0.636,0,-16.19,1,0.0654,0.317,0,0.186,0.796,89.704,4,172907,26,6
,,,,,,,,,,,,,,,,31
4/1/1969,day,0.832,0.434,9,-13.09,1,0.0456,0.559,0,0.0285,0.962,137.313,4,158733,15,48
5/19/2016,day,0.498,0.566,7,-11.915,1,0.0722,0.405,0,0.103,0.896,189.126,4,187280,3,38
6/1/1969,day,0.459,0.472,9,-11.083,1,0.0272,0.0739,5.57E-06,0.186,0.511,99.796,3,238027,33,47
1/1/1969,day,0.705,0.585,10,-10.194,1,0.0325,0.524,3.29E-06,0.131,0.857,114.79,4,246933,15,54
3/1/1998,day,0.774,0.517,2,-11.943,0,0.0584,0.208,0.00505,0.0754,0.852,107.901,4,237773,28,36
6/1/1969,day,0.547,0.105,2,-20.688,1,0.035,0.857,0.338,0.0773,0.371,142.028,4,204293,26,82
1969,year,0.293,0.74,7,-6.098,1,0.0399,0.445,0.00152,0.0998,0.514,118.225,4,289293,59,63
8/7/2001,day,0.321,0.462,8,-10.711,1,0.0346,0.0961,0,0.102,0.457,116.782,4,308600,49,1
8/11/1969,day,0.291,0.313,0,-16.17,1,0.0347,0.177,0.000552,0.0828,0.341,77.893,4,302640,51,4
1969,year,0.435,0.804,0,-8.48,1,0.169,0.466,0,0.942,0.727,93.83,3,187040,30,7
8/23/2005,day,0.391,0.392,9,-11.881,1,0.0343,0.642,0,0.133,0.682,116.494,4,202973,34,8
1989,year,0.291,0.226,6,-12.49,1,0.0299,0.886,0,0.1,0.126,152.782,4,199827,22,21
6/9/1969,day,0.3,0.472,7,-7.862,1,0.0274,0.421,6.89E-05,0.134,0.472,84.274,4,198920,8,37
,,,,,,,,,,,,,,,,67
1/1/1996,day,0.558,0.563,7,-8.306,1,0.0325,0.343,2.07E-06,0.18,0.342,110.5,4,151200,2,86
,,,,,,,,,,,,,,,,91
1/1/1988,day,0.533,0.509,0,-12.442,0,0.0546,0.424,0,0.308,0.585,114.964,4,210333,39,99
10/22/2003,day,0.451,0.442,2,-10.517,1,0.0351,0.487,0.000397,0.202,0.515,122.547,4,134773,35,2
4/21/1969,day,0.265,0.356,7,-12.721,1,0.0321,0.694,0,0.656,0.509,110.761,4,192467,40,17
3/31/1969,day,0.281,0.276,0,-11.752,0,0.038,0.51,0,0.135,0.238,154.097,4,231467,38,22
1969,year,0.507,0.763,0,-12.732,1,0.0945,0.172,0.886,0.324,0.708,176.193,4,186853,62,31
1969,year,0.268,0.508,4,-10.528,1,0.0304,0.558,0.00529,0.113,0.396,78.919,4,176373,31,23
1/1/2001,day,0.643,0.631,10,-9.906,1,0.0304,0.256,0.00081,0.0894,0.75,117.057,4,160267,24,26
1999,year,0.572,0.693,0,-7.958,1,0.0458,0.44,1.79E-06,0.0566,0.853,131.473,4,130027,41,31
1/1/1969,day,0.554,0.718,11,-8.37,1,0.0298,0.28,0,0.0537,0.927,113.714,4,158493,22,35
,,,,,,,,,,,,,,,,53
1989,year,0.426,0.404,0,-17.804,1,0.0339,0.106,0.000143,0.0351,0.654,198.205,4,208240,14,50
,,,,,,,,,,,,,,,,46
1969,year,0.588,0.611,11,-9.088,1,0.0311,0.197,8.79E-05,0.0518,0.937,149.141,4,139493,58,71
1/1/2010,day,0.56,0.522,6,-9.598,1,0.0288,0.352,2.52E-06,0.397,0.926,126.49,4,134867,17,72
8/1/1969,day,0.475,0.478,5,-11.023,1,0.0296,0.645,0,0.155,0.735,111.863,4,158200,7,63
8/6/2001,day,0.551,0.671,5,-9.717,1,0.0598,0.327,0,0.501,0.554,135.39,4,158640,6,80
1970,year,0.265,0.775,0,-5.524,1,0.0369,0.299,0.0198,0.18,0.802,164.528,4,143333,28,92
1/1/1969,day,0.589,0.542,2,-8.544,1,0.0342,0.678,4.76E-05,0.178,0.744,116.154,4,161960,10,94
2/21/1969,day,0.435,0.467,1,-11.458,0,0.0374,0.405,0.000218,0.105,0.78,179.717,4,146507,49,97
1/26/1970,day,0.439,0.488,11,-14.464,1,0.0615,0.702,0.000339,0.16,0.629,93.017,4,308520,71,13
8/21/1969,day,0.376,0.67,10,-9.273,1,0.0854,0.0727,2.52E-06,0.0718,0.837,185.503,4,169293,59,7
5/23/1969,day,0.543,0.715,2,-8.89,1,0.0356,0.0192,0,0.256,0.468,124.011,4,180943,68,2
1/1/2001,day,0.599,0.757,0,-7.042,1,0.0335,0.00406,0.000859,0.172,0.877,103.731,4,175093,31,19
10/3/1969,day,0.515,0.721,7,-8.671,1,0.04,0.695,0.000513,0.352,0.811,155.461,4,169693,31,29
7/16/2000,day,0.765,0.486,2,-10.823,1,0.0493,0.242,0.014,0.139,0.739,120.384,4,202267,41,38
1993,year,0.472,0.526,0,-9.505,1,0.0309,0.00291,0.000173,0.181,0.771,119.44,4,173987,56,45
4/9/1969,day,0.476,0.194,0,-20.311,1,0.0335,0.603,0.0135,0.23,0.371,145.945,4,143067,44,30
8/23/2022,day,0.298,0.284,10,-14.111,0,0.0329,0.649,0.0116,0.143,0.14,88.938,4,223587,1,85
1/1/1993,day,0.521,0.495,5,-13.009,1,0.042,0.283,0.694,0.0893,0.422,125.211,4,130533,1,91
9/30/1993,day,0.772,0.43,9,-14.602,0,0.0464,0.067,0.889,0.104,0.959,134.561,4,195227,56,99
1969,year,0.69,0.506,8,-12.531,1,0.0556,0.496,0.00304,0.0883,0.848,98.781,4,160280,36,6
1969,year,0.518,0.782,9,-9.753,1,0.0631,0.265,0.654,0.0769,0.861,163.647,4,113893,52,13
6/14/1968,day,0.649,0.286,5,-13.143,1,0.0311,0.56,0,0.184,0.583,97.134,4,181467,41,4
1/1/1969,day,0.489,0.936,8,-4.909,1,0.0533,0.000168,0.000263,0.149,0.822,111.845,4,164240,53,28
1969,year,0.451,0.653,9,-14.27,1,0.0433,0.493,0.000253,0.573,0.54,78.064,4,242973,38,34
1/1/1969,day,0.459,0.151,11,-23.367,0,0.0952,0.406,5.96E-06,0.094,0.224,130.103,3,235640,34,51
7/1/1978,day,0.635,0.524,0,-11.778,1,0.0304,0.0515,0,0.17,0.914,123.917,4,180307,34,68
1/1/1970,day,0.626,0.458,5,-14.709,1,0.0317,0.599,0,0.431,0.893,121.479,4,197333,29,56
1/1/1968,day,0.678,0.944,5,-4.979,1,0.0489,0.16,1.57E-05,0.0494,0.98,153.614,4,145297,41,62
7/1/2014,day,0.338,0.373,8,-13.262,1,0.029,0.356,0.000315,0.337,0.347,104.507,3,166853,4,92
1/1/2013,day,0.61,0.688,7,-9.308,1,0.0357,0.573,0,0.164,0.761,119.831,4,165893,45,93
8/23/1994,day,0.649,0.66,7,-11.771,1,0.0607,0.153,0,0.0475,0.959,172.496,4,192493,17,94
5/3/1969,day,0.609,0.788,11,-9.726,1,0.0629,0.214,2.44E-06,0.191,0.517,108.694,4,187533,35,95
4/2/1973,day,0.593,0.289,4,-11.049,1,0.0259,0.568,0.000829,0.0928,0.733,77.119,4,215733,68,22
1/1/1969,day,0.507,0.431,11,-14.884,1,0.136,0.798,0,0.118,0.824,129.327,3,213240,9,35
1969,year,0.398,0.709,3,-13.047,1,0.034,0.193,2.69E-06,0.146,0.919,156.868,4,166867,39,47
,,,,,,,,,,,,,,,,64
1/7/2014,day,0.336,0.725,0,-4.681,1,0.0573,0.702,0,0.268,0.833,174.228,4,176053,20,84
1/1/1987,day,0.542,0.487,0,-14.44,1,0.0416,0.776,0,0.354,0.609,122.012,4,143800,22,86
1/1/1996,day,0.249,0.359,0,-7.304,1,0.0291,0.872,0.00113,0.34,0.284,111.579,3,191123,5,87
,,,,,,,,,,,,,,,,98
1968-12,month,0.414,0.501,3,-9.105,0,0.0443,0.253,0,0.353,0.452,95.837,4,258733,50,99
1969,year,0.846,0.346,2,-13.791,1,0.0541,0.235,0.00381,0.113,0.746,137.642,4,123867,46,2
1989,year,0.518,0.549,0,-9.723,1,0.0284,0.202,0,0.389,0.776,106.51,4,271200,36,12
5/26/1969,day,0.675,0.459,10,-10.975,1,0.0325,0.556,0,0.0747,0.693,114.27,4,180000,17,7
1968,year,0.758,0.509,9,-15.534,1,0.115,0.124,0.000125,0.278,0.58,127.212,4,213400,34,27
1/1/2003,day,0.768,0.652,7,-6.078,1,0.0421,0.42,0,0.0822,0.748,110.65,4,184400,23,11
11/1/1968,day,0.423,0.425,7,-11.32,1,0.0517,0.766,4.52E-06,0.35,0.879,120.833,4,158240,37,20
1969,year,0.147,0.476,5,-11.05,1,0.0402,0.782,0,0.146,0.511,202.12,3,153653,23,4
8/3/1969,day,0.773,0.675,5,-8.697,1,0.0281,0.324,0.000112,0.0896,0.925,126.866,4,193293,66,42
1969,year,0.559,0.181,4,-15.169,1,0.0277,0.328,2.73E-06,0.17,0.409,73.569,4,167067,15,52
1968,year,0.722,0.642,1,-7.523,1,0.161,0.517,8.70E-05,0.213,0.596,116.965,4,149133,9,67
2007,year,0.61,0.881,9,-6.45,1,0.0614,0.664,1.02E-06,0.623,0.88,144.817,4,232053,2,56
10/29/2007,day,0.506,0.501,7,-12.986,0,0.0556,0.741,0,0.108,0.618,85.617,4,148907,19,70
1/1/1969,day,0.608,0.543,4,-13.707,1,0.088,0.196,2.67E-05,0.595,0.553,92.76,4,155807,19,76
7/16/1996,day,0.347,0.331,2,-10.494,1,0.0314,0.307,6.04E-05,0.176,0.361,121.72,4,167440,23,81
,,,,,,,,,,,,,,,,90
9/10/2021,day,0.69,0.681,7,-8.885,1,0.0401,0.472,0,0.0445,0.963,91.729,4,168638,18,91
1/1/1969,day,0.814,0.836,1,-7.376,1,0.0607,0.0595,1.49E-05,0.224,0.964,124.567,4,198213,52,94
1969,year,0.526,0.52,5,-8.918,1,0.0296,0.202,0.000329,0.156,0.675,118.404,4,161067,50,6
1969-03,month,0.401,0.381,2,-7.458,1,0.0274,0.7,0,0.122,0.229,75.454,4,276800,73,4
4/3/2001,day,0.783,0.904,11,-7.305,0,0.0642,0.0118,0.0497,0.15,0.961,132.895,4,143867,14,27
1/1/1969,day,0.428,0.432,8,-11.58,1,0.0288,0.575,0.00933,0.0888,0.808,135.142,4,211862,53,30
,,,,,,,,,,,,,,,,22
9/3/1991,day,0.451,0.152,7,-15.766,1,0.0275,0.66,4.37E-06,0.162,0.131,88.547,3,141400,28,32
1/1/1968,day,0.492,0.902,0,-5.082,1,0.0857,0.189,0,0.341,0.693,126.133,4,200627,25,34
1/1/1969,day,0.217,0.796,10,-5.733,1,0.0552,0.835,0.012,0.172,0.487,76.068,4,255827,12,51
1/1/1969,day,0.506,0.504,2,-6.833,1,0.025,0.301,0.00839,0.102,0.612,75.153,4,162627,4,65
1/1/2013,day,0.77,0.555,7,-10.475,1,0.0421,0.247,1.16E-06,0.226,0.937,123.606,4,180129,21,78
2/15/1969,day,0.605,0.507,4,-10.376,1,0.0302,0.686,2.31E-06,0.0879,0.797,118.296,4,159907,19,80
1969,year,0.574,0.642,11,-9.966,1,0.0449,0.341,8.06E-05,0.477,0.944,94.575,4,144600,27,81
1968,year,0.522,0.259,7,-15.339,1,0.0297,0.158,0,0.204,0.651,81.072,4,267200,41,84
1/1/1969,day,0.665,0.488,2,-12.361,1,0.0295,0.353,0.00673,0.122,0.931,126.284,4,143773,14,86
1/1/2011,day,0.416,0.596,10,-5.841,1,0.0417,0.188,2.03E-06,0.0565,0.639,163.282,4,145067,1,97
1/1/2001,day,0.736,0.595,6,-5.847,1,0.0354,0.000512,0.0118,0.144,0.72,102.007,4,177480,50,98
1968,year,0.396,0.303,9,-11.794,1,0.0285,0.382,0,0.414,0.187,108.509,4,148760,25,1
2/10/1969,day,0.511,0.603,2,-7.637,1,0.028,0.0385,1.67E-06,0.142,0.685,128.336,4,157293,53,15
1/1/2004,day,0.582,0.28,9,-13.936,1,0.0289,0.859,0.112,0.092,0.57,102.11,3,153987,29,24
3/1/1969,day,0.363,0.41,8,-11.382,1,0.0285,0.769,0.000652,0.12,0.44,97.642,4,193400,51,38
2005,year,0.465,0.437,7,-7.994,1,0.0249,0.272,0,0.581,0.671,83.953,4,178680,12,42
1/14/2022,day,0.59,0.659,10,-8.859,1,0.0718,0.597,1.37E-05,0.186,0.683,80.472,4,206573,31,45
4/11/2003,day,0.424,0.428,8,-9.129,1,0.0259,0.686,0,0.182,0.285,95.133,4,208800,18,57
2/1/2008,day,0.558,0.444,2,-7.549,0,0.0345,0.286,6.56E-05,0.121,0.444,182.583,3,287720,56,62
8/20/2013,day,0.539,0.273,8,-11.254,1,0.0297,0.675,4.40E-05,0.264,0.467,114.433,4,142067,22,70
,,,,,,,,,,,,,,,,75
4/1/1969,day,0.527,0.818,1,-5.911,0,0.041,0.000703,0.0218,0.0987,0.865,125.157,4,144280,21,96
4/19/1968,day,0.537,0.7,4,-6.852,0,0.0366,0.142,1.58E-06,0.383,0.695,117.111,4,214027,68,97
1969,year,0.6,0.852,5,-12.391,1,0.0361,0.0638,0.00881,0.321,0.844,126.201,4,218827,38,3
2001,year,0.729,0.772,5,-8.663,0,0.028,0.0322,2.89E-06,0.0938,0.757,106.077,4,303053,9,10
7/26/2019,day,0.605,0.742,7,-7.274,1,0.0297,0.162,0.0114,0.0845,0.796,136.415,4,165267,37,6
10/21/2016,day,0.264,0.547,8,-8.908,1,0.0324,0.705,0.0232,0.0997,0.211,88.722,4,194307,44,18
3/30/1969,day,0.193,0.322,2,-11.011,1,0.0425,0.524,1.53E-05,0.0807,0.297,61.508,4,171867,51,35
7/21/1969,day,0.443,0.294,7,-14.801,1,0.0296,0.72,0.000149,0.0997,0.492,115.376,4,175827,44,37
3/10/2017,day,0.558,0.738,0,-14.27,1,0.0668,0.75,0.00479,0.0876,0.841,82.556,4,155840,7,44
2009,year,0.6,0.739,11,-6.845,1,0.0653,0.173,0,0.155,0.936,106.282,4,158893,17,14
1969,year,0.727,0.64,6,-11.066,1,0.0409,0.628,8.69E-05,0.0481,0.961,103.876,4,172093,40,34
3/1/1969,day,0.596,0.575,4,-14.254,0,0.04,0.449,0.000104,0.0839,0.745,107.573,4,164707,52,31
2/28/2018,day,0.68,0.648,9,-9.482,1,0.0749,0.193,0.000124,0.0419,0.827,97.7,4,179200,16,60
3/23/2004,day,0.459,0.509,6,-11.002,0,0.0299,0.372,0.000749,0.0716,0.634,181.262,4,198333,14,50
1/1/2009,day,0.518,0.768,7,-7.373,1,0.0493,0.586,4.47E-05,0.0811,0.761,133.927,4,174040,5,59
,,,,,,,,,,,,,,,,70
12/13/2010,day,0.562,0.303,7,-7.708,1,0.025,0.685,0.0319,0.166,0.226,81.476,4,224453,7,82
11/26/2021,day,0.518,0.587,7,-11.796,1,0.033,0.286,0.377,0.0799,0.927,82.015,4,165200,32,86
1968,year,0.367,0.357,10,-14.493,1,0.0307,0.802,0.0102,0.0789,0.431,110.426,4,234133,8,90
1/1/1993,day,0.373,0.229,7,-16.776,1,0.0312,0.78,0.000201,0.112,0.399,145.027,4,161693,1,91
1/1/1969,day,0.43,0.316,11,-10.963,0,0.0294,0.731,0.00565,0.0816,0.429,107.858,4,168547,46,90
1/5/1969,day,0.699,0.641,2,-7.564,1,0.0289,0.13,0.000218,0.0601,0.728,120.745,4,187213,72,2
11/8/1968,day,0.611,0.364,0,-12.035,1,0.025,0.314,0,0.0718,0.567,95.565,4,140640,21,2
2/25/2005,day,0.544,0.727,2,-9.303,1,0.0305,0.894,0.000734,0.121,0.969,132.872,4,159613,38,25
6/9/1969,day,0.395,0.472,6,-9.399,1,0.0264,0.684,0.102,0.065,0.377,91.358,4,211480,11,27
2/8/2005,day,0.515,0.915,11,-8.147,1,0.0522,0.0658,0.808,0.0899,0.689,127.885,4,118440,15,20
1/1/1982,day,0.359,0.412,7,-12.973,1,0.0427,0.373,0,0.0617,0.363,96.744,4,249133,29,46
1/1/1971,day,0.721,0.286,4,-17.203,1,0.0425,0.0275,0,0.189,0.775,114.142,4,178160,35,29
,,,,,,,,,,,,,,,,49
1/24/1969,day,0.197,0.483,5,-6.75,1,0.0339,0.692,0,0.243,0.339,189.622,3,163320,8,49
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,78
,,,,,,,,,,,,,,,,92
,,,,,,,,,,,,,,,,97
10/27/2014,day,0.677,0.453,9,-8.686,1,0.032,0.345,6.69E-05,0.0865,0.364,91.013,4,214040,50,100
1/1/1969,day,0.567,0.667,5,-9.419,1,0.0411,0.00632,0,0.0306,0.849,110.152,4,212773,43,7
4/1/1969,day,0.748,0.543,4,-12.093,0,0.0704,0.726,0.000293,0.0964,0.639,128.291,4,162187,31,9
,,,,,,,,,,,,,,,,5
3/29/2005,day,0.589,0.48,7,-10.205,1,0.0289,0.129,0,0.104,0.458,99.136,4,222947,25,24
1969,year,0.461,0.461,8,-11.004,1,0.0388,0.643,0,0.379,0.58,148.095,4,215187,25,41
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,58
1/12/1969,day,0.476,0.717,9,-9.192,1,0.0949,0.0382,7.61E-05,0.0818,0.753,93.584,4,166267,69,44
1/17/1969,day,0.396,0.326,0,-11.506,1,0.0454,0.706,0,0.113,0.636,199.157,4,176907,33,80
3/31/1969,day,0.371,0.421,10,-12.079,1,0.0276,0.591,1.18E-06,0.0767,0.363,79.7,4,177960,30,71
1/1/1969,day,0.581,0.345,0,-9.795,0,0.0754,0.699,0,0.406,0.922,176.107,4,159629,13,91
,,,,,,,,,,,,,,,,77
1/1/1998,day,0.373,0.285,4,-9.734,0,0.0282,0.642,1.63E-05,0.187,0.383,86.789,3,216467,9,97
1/1/1968,day,0.659,0.513,0,-7.186,1,0.0293,0.315,0,0.283,0.855,133.609,4,177533,74,98
,,,,,,,,,,,,,,,,3
,,,,,,,,,,,,,,,,16
1966,year,0.29,0.314,0,-14.635,1,0.0519,0.698,2.51E-05,0.289,0.464,174.886,3,187560,10,45
,,,,,,,,,,,,,,,,49
7/8/1969,day,0.622,0.493,0,-14.549,1,0.028,0.207,0.452,0.404,0.806,97.605,4,202253,57,57
1969,year,0.375,0.622,0,-7.68,1,0.0482,0.0816,5.85E-05,0.129,0.718,82.705,4,167053,24,67
1969,year,0.427,0.579,0,-9.509,0,0.0512,0.609,0.000735,0.676,0.896,175.092,4,160213,7,88
6/24/2022,day,0.522,0.599,5,-9.058,1,0.0392,0.157,0.00751,0.21,0.67,135.712,4,182520,11,94
5/3/1969,day,0.807,0.497,7,-10.656,1,0.0297,0.307,0.0327,0.043,0.765,114.524,4,141507,67,95
1/1/1969,day,0.521,0.354,7,-13.323,0,0.0252,0.5,0,0.109,0.662,95.727,4,242467,36,1
1/15/1970,day,0.525,0.615,3,-10.893,1,0.315,0.675,2.52E-05,0.114,0.728,171.59,4,179827,46,8
7/18/1991,day,0.422,0.597,4,-11.398,1,0.0344,0.104,0,0.314,0.9,74.27,4,166760,39,19
6/12/1965,day,0.392,0.424,7,-9.281,1,0.0256,0.341,1.45E-06,0.183,0.525,97.165,4,185888,3,25
1969,year,0.703,0.345,1,-15.329,1,0.0405,0.38,0,0.0539,0.718,96.579,4,134067,30,34
1969,year,0.671,0.681,10,-9.12,0,0.181,0.211,2.56E-06,0.0452,0.96,162.678,4,155773,16,28
2/15/1969,day,0.282,0.818,8,-7.029,1,0.0504,0.353,1.12E-06,0.761,0.892,187.907,4,121667,14,48
2014,year,0.23,0.953,2,-4.114,1,0.124,0.000184,0.000593,0.321,0.277,105.811,4,148613,19,56
8/28/1992,day,0.618,0.706,9,-8.586,1,0.0534,0.0243,0.00379,0.0861,0.809,122.394,4,193520,3,68
3/31/1969,day,0.548,0.466,2,-8.894,1,0.028,0.454,0,0.177,0.646,127.496,4,172973,17,73
1969,year,0.316,0.921,2,-3.491,1,0.0708,0.00407,0,0.37,0.723,145.559,4,160533,45,64
10/23/2012,day,0.602,0.403,1,-11.32,1,0.0248,0.823,0.126,0.112,0.392,106.314,4,272160,20,82
1969,year,0.405,0.592,11,-12.309,1,0.0698,0.262,0.021,0.166,0.659,82.736,4,208667,58,92
1/1/1968,day,0.334,0.714,9,-8.379,1,0.155,0.251,4.26E-05,0.257,0.595,172.288,4,215160,47,1
1/1/2009,day,0.517,0.59,0,-7.468,1,0.0336,0.41,0.072,0.178,0.681,122.858,4,177093,56,12
1/1/1968,day,0.409,0.475,0,-9.683,1,0.0298,0.645,0,0.173,0.587,94.922,3,176827,37,6
1/1/1992,day,0.5,0.402,7,-14.336,1,0.0275,0.529,7.02E-06,0.146,0.569,90.442,4,187507,19,11
1969,year,0.671,0.46,5,-13.482,1,0.0346,0.267,0.366,0.0379,0.812,142.696,4,176693,32,19
1/1/1969,day,0.534,0.492,1,-7.816,1,0.0254,0.418,0.000162,0.197,0.886,80.509,3,165400,33,34
12/1/1968,day,0.42,0.483,1,-13.608,1,0.033,0.165,0,0.111,0.533,93.834,4,167027,35,26
3/1/1969,day,0.586,0.578,8,-10.306,1,0.031,0.0129,0.106,0.0517,0.898,131.048,4,162707,18,39
6/1/1995,day,0.542,0.637,0,-11.418,1,0.0297,0.552,1.52E-06,0.17,0.965,148.72,4,200027,17,49
,,,,,,,,,,,,,,,,55
5/3/1969,day,0.463,0.693,11,-10.387,0,0.0782,0.327,2.76E-06,0.236,0.735,100.965,4,235827,39,59
6/14/2005,day,0.644,0.362,2,-13.748,1,0.04,0.709,5.37E-06,0.148,0.871,100.55,4,154920,14,89
,,,,,,,,,,,,,,,,91
,,,,,,,,,,,,,,,,92
1/1/1996,day,0.508,0.438,0,-6.833,1,0.0293,0.813,0,0.12,0.429,85.786,4,191356,6,95
6/24/2022,day,0.451,0.429,1,-10.193,1,0.0333,0.285,0,0.119,0.587,110.512,3,168720,11,97
,,,,,,,,,,,,,,,,98
7/21/1969,day,0.425,0.903,1,-4.801,1,0.0732,0.405,0.0128,0.117,0.769,108.748,4,190253,66,95
1968,year,0.315,0.356,0,-11.131,0,0.0407,0.762,1.67E-06,0.0671,0.491,181.588,4,196200,47,3
4/1/1969,day,0.601,0.84,9,-3.828,1,0.0509,0.0232,0,0.0569,0.896,130.811,4,145311,62,6
